Date,Ticker,Price
2024-01-10,SPY,466.44
2024-01-11,SPY,466.23
2024-01-12,SPY,466.55
2024-01-16,SPY,464.84
2024-01-17,SPY,462.26
2024-01-18,SPY,466.37
2024-01-19,SPY,472.18
2024-01-22,SPY,473.18
2024-01-23,SPY,474.56
2024-01-24,SPY,475.08
2024-01-25,SPY,477.66
2024-01-26,SPY,477.06
2024-01-29,SPY,480.83
2024-01-30,SPY,480.46
2024-01-31,SPY,472.62
2024-02-01,SPY,478.81
2024-02-02,SPY,483.85
2024-02-05,SPY,482.09
2024-02-06,SPY,483.49
2024-02-07,SPY,487.52
2024-02-08,SPY,487.74
2024-02-09,SPY,490.55
2024-02-12,SPY,490.34
2024-02-13,SPY,483.59
2024-02-14,SPY,487.98
2024-02-15,SPY,491.35
2024-02-16,SPY,488.9
2024-02-20,SPY,486.21
2024-02-21,SPY,486.65
2024-02-22,SPY,496.72
2024-02-23,SPY,497.06
2024-02-26,SPY,495.24
2024-02-27,SPY,496.16
2024-02-28,SPY,495.51
2024-02-29,SPY,497.29
2024-03-01,SPY,501.96
2024-03-04,SPY,501.42
2024-03-05,SPY,496.41
2024-03-06,SPY,498.92
2024-03-07,SPY,503.87
2024-03-08,SPY,500.85
2024-03-11,SPY,500.42
2024-03-12,SPY,505.8
2024-03-13,SPY,505.01
2024-03-14,SPY,504.01
2024-03-15,SPY,500.55
2024-03-18,SPY,503.53
2024-03-19,SPY,506.32
2024-03-20,SPY,511.01
2024-03-21,SPY,512.7
2024-03-22,SPY,511.72
2024-03-25,SPY,510.31
2024-03-26,SPY,509.37
2024-03-27,SPY,513.65
2024-03-28,SPY,513.55
2024-04-01,SPY,512.66
2024-04-02,SPY,509.4
2024-04-03,SPY,509.96
2024-04-04,SPY,503.73
2024-04-05,SPY,508.99
2024-04-08,SPY,509.28
2024-04-09,SPY,509.87
2024-04-10,SPY,504.76
2024-04-11,SPY,508.57
2024-04-12,SPY,501.55
2024-04-15,SPY,495.27
2024-04-16,SPY,494.37
2024-04-17,SPY,491.44
2024-04-18,SPY,490.43
2024-04-19,SPY,486.15
2024-04-22,SPY,490.63
2024-04-23,SPY,496.45
2024-04-24,SPY,496.21
2024-04-25,SPY,494.33
2024-04-26,SPY,499.01
2024-04-29,SPY,500.78
2024-04-30,SPY,492.84
2024-05-01,SPY,491.24
2024-05-02,SPY,495.84
2024-05-03,SPY,501.98
2024-05-06,SPY,507.17
2024-05-07,SPY,507.73
2024-05-08,SPY,507.78
2024-05-09,SPY,510.7
2024-05-10,SPY,511.36
2024-05-13,SPY,511.43
2024-05-14,SPY,513.78
2024-05-15,SPY,520.14
2024-05-16,SPY,519.07
2024-05-17,SPY,519.81
2024-05-20,SPY,520.41
2024-05-21,SPY,521.69
2024-05-22,SPY,520.19
2024-05-23,SPY,516.39
2024-05-24,SPY,519.8
2024-05-28,SPY,520.17
2024-05-29,SPY,516.52
2024-05-30,SPY,513.1
2024-05-31,SPY,517.77
2024-06-03,SPY,518.19
2024-06-04,SPY,518.77
2024-06-05,SPY,524.94
2024-06-06,SPY,524.93
2024-06-07,SPY,524.29
2024-06-10,SPY,525.91
2024-06-11,SPY,527.18
2024-06-12,SPY,531.51
2024-06-13,SPY,532.58
2024-06-14,SPY,532.9
2024-06-17,SPY,537.14
2024-06-18,SPY,538.51
2024-06-20,SPY,537.04
2024-06-21,SPY,536.32
2024-06-24,SPY,534.58
2024-06-25,SPY,536.64
2024-06-26,SPY,537.31
2024-06-27,SPY,538.16
2024-06-28,SPY,536.04
2024-07-01,SPY,537.14
2024-07-02,SPY,540.76
2024-07-03,SPY,543.17
2024-07-05,SPY,546.3
2024-07-08,SPY,546.93
2024-07-09,SPY,547.46
2024-07-10,SPY,552.88
2024-07-11,SPY,548.11
2024-07-12,SPY,551.57
2024-07-15,SPY,553.09
2024-07-16,SPY,556.37
2024-07-17,SPY,548.57
2024-07-18,SPY,544.35
2024-07-19,SPY,540.74
2024-07-22,SPY,546.31
2024-07-23,SPY,545.46
2024-07-24,SPY,533.09
2024-07-25,SPY,530.32
2024-07-26,SPY,536.26
2024-07-29,SPY,536.57
2024-07-30,SPY,533.85
2024-07-31,SPY,542.53
2024-08-01,SPY,534.85
2024-08-02,SPY,524.89
2024-08-05,SPY,509.6
2024-08-06,SPY,514.3
2024-08-07,SPY,510.86
2024-08-08,SPY,522.67
2024-08-09,SPY,524.98
2024-08-12,SPY,525.25
2024-08-13,SPY,533.89
2024-08-14,SPY,535.58
2024-08-15,SPY,544.76
2024-08-16,SPY,545.98
2024-08-19,SPY,551.2
2024-08-20,SPY,550.3
2024-08-21,SPY,552.19
2024-08-22,SPY,547.86
2024-08-23,SPY,553.68
2024-08-26,SPY,552.36
2024-08-27,SPY,553.12
2024-08-28,SPY,549.91
2024-08-29,SPY,549.96
2024-08-30,SPY,555.21
2024-09-03,SPY,543.78
2024-09-04,SPY,542.67
2024-09-05,SPY,541.35
2024-09-06,SPY,532.24
2024-09-09,SPY,538.2
2024-09-10,SPY,540.54
2024-09-11,SPY,546.09
2024-09-12,SPY,550.69
2024-09-13,SPY,553.56
2024-09-16,SPY,554.38
2024-09-17,SPY,554.61
2024-09-18,SPY,552.96
2024-09-19,SPY,562.4
2024-09-20,SPY,561.42
2024-09-23,SPY,562.83
2024-09-24,SPY,564.44
2024-09-25,SPY,563.19
2024-09-26,SPY,565.43
2024-09-27,SPY,564.61
2024-09-30,SPY,566.87
2024-10-01,SPY,561.79
2024-10-02,SPY,562.03
2024-10-03,SPY,561.0
2024-10-04,SPY,566.1
2024-10-07,SPY,560.98
2024-10-08,SPY,566.29
2024-10-09,SPY,570.21
2024-10-10,SPY,569.21
2024-10-11,SPY,572.62
2024-10-14,SPY,577.3
2024-10-15,SPY,572.82
2024-10-16,SPY,575.31
2024-10-17,SPY,575.36
2024-10-18,SPY,577.57
2024-10-21,SPY,576.62
2024-10-22,SPY,576.31
2024-10-23,SPY,571.05
2024-10-24,SPY,572.28
2024-10-25,SPY,572.08
2024-10-28,SPY,573.85
2024-10-29,SPY,574.78
2024-10-30,SPY,573.04
2024-10-31,SPY,561.81
2024-11-01,SPY,564.18
2024-11-04,SPY,562.97
2024-11-05,SPY,569.77
2024-11-06,SPY,583.94
2024-11-07,SPY,588.46
2024-11-08,SPY,591.0
2024-11-11,SPY,591.57
2024-11-12,SPY,589.73
2024-11-13,SPY,590.02
2024-11-14,SPY,586.22
2024-11-15,SPY,578.71
2024-11-18,SPY,581.09
2024-11-19,SPY,583.21
2024-11-20,SPY,583.41
2024-11-21,SPY,586.54
2024-11-22,SPY,588.36
2024-11-25,SPY,590.35
2024-11-26,SPY,593.44
2024-11-27,SPY,591.64
2024-11-29,SPY,595.31
2024-12-02,SPY,596.38
2024-12-03,SPY,596.66
2024-12-04,SPY,600.36
2024-12-05,SPY,599.37
2024-12-06,SPY,600.51
2024-12-09,SPY,597.42
2024-12-10,SPY,595.56
2024-12-11,SPY,600.16
2024-12-12,SPY,597.07
2024-12-13,SPY,596.95
2024-12-16,SPY,599.5
2024-12-17,SPY,597.03
2024-12-18,SPY,579.24
2024-12-19,SPY,579.06
2024-12-20,SPY,586.02
2024-12-23,SPY,589.52
2024-12-24,SPY,596.08
2024-12-26,SPY,596.12
2024-12-27,SPY,589.84
2024-12-30,SPY,583.11
2024-01-02,SPOT,188.8
2024-01-03,SPOT,187.94
2024-01-04,SPOT,192.58
2024-01-05,SPOT,193.52
2024-01-08,SPOT,197.25
2024-01-09,SPOT,193.02
2024-01-10,SPOT,196.79
2024-01-11,SPOT,200.82
2024-01-12,SPOT,203.03
2024-01-16,SPOT,203.35
2024-01-17,SPOT,198.68
2024-01-18,SPOT,204.82
2024-01-19,SPOT,204.71
2024-01-22,SPOT,205.67
2024-01-23,SPOT,206.71
2024-01-24,SPOT,211.14
2024-01-25,SPOT,214.18
2024-01-26,SPOT,214.29
2024-01-29,SPOT,218.61
2024-01-30,SPOT,217.62
2024-01-31,SPOT,215.35
2024-02-01,SPOT,218.96
2024-02-02,SPOT,222.47
2024-02-05,SPOT,223.25
2024-02-06,SPOT,231.92
2024-02-07,SPOT,240.83
2024-02-08,SPOT,240.01
2024-02-09,SPOT,240.77
2024-02-12,SPOT,234.68
2024-02-13,SPOT,238.0
2024-02-14,SPOT,244.17
2024-02-15,SPOT,245.51
2024-02-16,SPOT,246.25
2024-02-20,SPOT,243.4
2024-02-21,SPOT,245.09
2024-02-22,SPOT,248.12
2024-02-23,SPOT,256.1
2024-02-26,SPOT,254.99
2024-02-27,SPOT,253.02
2024-02-28,SPOT,252.25
2024-02-29,SPOT,256.41
2024-03-01,SPOT,263.75
2024-03-04,SPOT,270.0
2024-03-05,SPOT,267.0
2024-03-06,SPOT,268.03
2024-03-07,SPOT,270.35
2024-03-08,SPOT,259.4
2024-03-11,SPOT,254.45
2024-03-12,SPOT,258.09
2024-03-13,SPOT,257.26
2024-03-14,SPOT,257.13
2024-03-15,SPOT,254.89
2024-03-18,SPOT,254.15
2024-03-19,SPOT,252.76
2024-03-20,SPOT,261.72
2024-03-21,SPOT,259.64
2024-03-22,SPOT,264.95
2024-03-25,SPOT,261.92
2024-03-26,SPOT,262.81
2024-03-27,SPOT,260.2
2024-03-28,SPOT,263.9
2024-04-01,SPOT,266.43
2024-04-02,SPOT,269.58
2024-04-03,SPOT,291.77
2024-04-04,SPOT,295.96
2024-04-05,SPOT,310.31
2024-04-08,SPOT,309.07
2024-04-09,SPOT,300.73
2024-04-10,SPOT,299.99
2024-04-11,SPOT,303.57
2024-04-12,SPOT,300.45
2024-04-15,SPOT,290.52
2024-04-16,SPOT,298.08
2024-04-17,SPOT,293.58
2024-04-18,SPOT,289.2
2024-04-19,SPOT,275.83
2024-04-22,SPOT,272.24
2024-04-23,SPOT,303.31
2024-04-24,SPOT,281.23
2024-04-25,SPOT,289.02
2024-04-26,SPOT,289.59
2024-04-29,SPOT,286.24
2024-04-30,SPOT,280.44
2024-05-01,SPOT,284.54
2024-05-02,SPOT,294.17
2024-05-03,SPOT,296.07
2024-05-06,SPOT,299.48
2024-05-07,SPOT,298.05
2024-05-08,SPOT,298.65
2024-05-09,SPOT,298.66
2024-05-10,SPOT,294.6
2024-05-13,SPOT,289.71
2024-05-14,SPOT,290.12
2024-05-15,SPOT,303.04
2024-05-16,SPOT,298.12
2024-05-17,SPOT,302.82
2024-05-20,SPOT,308.21
2024-05-21,SPOT,304.93
2024-05-22,SPOT,298.76
2024-05-23,SPOT,300.51
2024-05-24,SPOT,308.16
2024-05-28,SPOT,310.29
2024-05-29,SPOT,307.52
2024-05-30,SPOT,304.69
2024-05-31,SPOT,296.78
2024-06-03,SPOT,313.62
2024-06-04,SPOT,326.68
2024-06-05,SPOT,324.75
2024-06-06,SPOT,319.51
2024-06-07,SPOT,308.21
2024-06-10,SPOT,309.0
2024-06-11,SPOT,310.0
2024-06-12,SPOT,315.49
2024-06-13,SPOT,306.01
2024-06-14,SPOT,313.02
2024-06-17,SPOT,311.22
2024-06-18,SPOT,309.9
2024-06-20,SPOT,313.89
2024-06-21,SPOT,317.74
2024-06-24,SPOT,314.99
2024-06-25,SPOT,321.28
2024-06-26,SPOT,318.96
2024-06-27,SPOT,315.38
2024-06-28,SPOT,313.79
2024-07-01,SPOT,313.84
2024-07-02,SPOT,315.55
2024-07-03,SPOT,314.8
2024-07-05,SPOT,316.85
2024-07-08,SPOT,313.71
2024-07-09,SPOT,311.55
2024-07-10,SPOT,304.99
2024-07-11,SPOT,300.98
2024-07-12,SPOT,302.27
2024-07-15,SPOT,302.15
2024-07-16,SPOT,298.5
2024-07-17,SPOT,294.74
2024-07-18,SPOT,290.16
2024-07-19,SPOT,295.09
2024-07-22,SPOT,295.45
2024-07-23,SPOT,330.79
2024-07-24,SPOT,336.52
2024-07-25,SPOT,328.95
2024-07-26,SPOT,321.88
2024-07-29,SPOT,323.74
2024-07-30,SPOT,330.35
2024-07-31,SPOT,343.94
2024-08-01,SPOT,336.5
2024-08-02,SPOT,330.85
2024-08-05,SPOT,324.03
2024-08-06,SPOT,327.3
2024-08-07,SPOT,323.34
2024-08-08,SPOT,338.32
2024-08-09,SPOT,339.9
2024-08-12,SPOT,340.36
2024-08-13,SPOT,334.74
2024-08-14,SPOT,334.35
2024-08-15,SPOT,335.59
2024-08-16,SPOT,337.38
2024-08-19,SPOT,344.69
2024-08-20,SPOT,346.28
2024-08-21,SPOT,343.69
2024-08-22,SPOT,342.2
2024-08-23,SPOT,342.49
2024-08-26,SPOT,336.07
2024-08-27,SPOT,339.47
2024-08-28,SPOT,337.56
2024-08-29,SPOT,340.73
2024-08-30,SPOT,342.88
2024-09-03,SPOT,328.6
2024-09-04,SPOT,329.25
2024-09-05,SPOT,328.63
2024-09-06,SPOT,322.77
2024-09-09,SPOT,324.07
2024-09-10,SPOT,327.0
2024-09-11,SPOT,336.66
2024-09-12,SPOT,337.51
2024-09-13,SPOT,337.9
2024-09-16,SPOT,338.83
2024-09-17,SPOT,342.15
2024-09-18,SPOT,343.97
2024-09-19,SPOT,360.22
2024-09-20,SPOT,365.17
2024-09-23,SPOT,369.01
2024-09-24,SPOT,380.36
2024-09-25,SPOT,383.96
2024-09-26,SPOT,379.16
2024-09-27,SPOT,369.2
2024-09-30,SPOT,368.53
2024-10-01,SPOT,375.4
2024-10-02,SPOT,374.75
2024-10-03,SPOT,372.6
2024-10-04,SPOT,371.45
2024-10-07,SPOT,362.95
2024-10-08,SPOT,370.38
2024-10-09,SPOT,373.98
2024-10-10,SPOT,378.0
2024-10-11,SPOT,373.7
2024-10-14,SPOT,372.5
2024-10-15,SPOT,372.6
2024-10-16,SPOT,371.69
2024-10-17,SPOT,366.75
2024-10-18,SPOT,378.88
2024-10-21,SPOT,381.97
2024-10-22,SPOT,387.63
2024-10-23,SPOT,379.84
2024-10-24,SPOT,376.87
2024-10-25,SPOT,379.16
2024-10-28,SPOT,384.36
2024-10-29,SPOT,391.23
2024-10-30,SPOT,394.02
2024-10-31,SPOT,385.1
2024-11-01,SPOT,384.5
2024-11-04,SPOT,377.73
2024-11-05,SPOT,382.63
2024-11-06,SPOT,391.16
2024-11-07,SPOT,399.84
2024-11-08,SPOT,400.68
2024-11-11,SPOT,410.19
2024-11-12,SPOT,419.39
2024-11-13,SPOT,467.37
2024-11-14,SPOT,477.5
2024-11-15,SPOT,458.32
2024-11-18,SPOT,454.36
2024-11-19,SPOT,463.83
2024-11-20,SPOT,470.01
2024-11-21,SPOT,470.7
2024-11-22,SPOT,475.04
2024-11-25,SPOT,481.38
2024-11-26,SPOT,476.61
2024-11-27,SPOT,475.24
2024-11-29,SPOT,476.96
2024-12-02,SPOT,480.27
2024-12-03,SPOT,493.32
2024-12-04,SPOT,502.38
2024-12-05,SPOT,493.51
2024-12-06,SPOT,498.63
2024-12-09,SPOT,482.52
2024-12-10,SPOT,471.58
2024-12-11,SPOT,476.91
2024-12-12,SPOT,480.11
2024-12-13,SPOT,483.31
2024-12-16,SPOT,484.9
2024-12-17,SPOT,474.37
2024-12-18,SPOT,448.65
2024-12-19,SPOT,454.16
2024-12-20,SPOT,460.88
2024-12-23,SPOT,456.29
2024-12-24,SPOT,461.64
2024-12-26,SPOT,457.98
2024-12-27,SPOT,456.48
2024-12-30,SPOT,451.79
2024-01-02,QQQ,398.71
2024-01-03,QQQ,394.49
2024-01-04,QQQ,392.46
2024-01-05,QQQ,392.92
2024-01-08,QQQ,401.04
2024-01-09,QQQ,401.83
2024-01-10,QQQ,404.56
2024-01-11,QQQ,405.4
2024-01-12,QQQ,405.61
2024-01-16,QQQ,405.57
2024-01-17,QQQ,403.28
2024-01-18,QQQ,409.0
2024-01-19,QQQ,417.12
2024-01-22,QQQ,417.66
2024-01-23,QQQ,419.39
2024-01-24,QQQ,421.72
2024-01-25,QQQ,422.24
2024-01-26,QQQ,419.72
2024-01-29,QQQ,424.02
2024-01-30,QQQ,421.2
2024-01-31,QQQ,412.95
2024-02-01,QQQ,417.81
2024-02-02,QQQ,424.87
2024-02-05,QQQ,424.32
2024-02-06,QQQ,423.46
2024-02-07,QQQ,427.82
2024-02-08,QQQ,428.61
2024-02-09,QQQ,432.83
2024-02-12,QQQ,431.14
2024-02-13,QQQ,424.41
2024-02-14,QQQ,429.04
2024-02-15,QQQ,430.32
2024-02-16,QQQ,426.42
2024-02-20,QQQ,423.2
2024-02-21,QQQ,421.5
2024-02-22,QQQ,433.84
2024-02-23,QQQ,432.57
2024-02-26,QQQ,432.34
2024-02-27,QQQ,433.38
2024-02-28,QQQ,431.07
2024-02-29,QQQ,434.76
2024-03-01,QQQ,441.31
2024-03-04,QQQ,439.74
2024-03-05,QQQ,431.84
2024-03-06,QQQ,434.56
2024-03-07,QQQ,441.15
2024-03-08,QQQ,434.78
2024-03-11,QQQ,433.17
2024-03-12,QQQ,439.38
2024-03-13,QQQ,436.0
2024-03-14,QQQ,434.9
2024-03-15,QQQ,429.73
2024-03-18,QQQ,433.83
2024-03-19,QQQ,434.91
2024-03-20,QQQ,440.07
2024-03-21,QQQ,442.15
2024-03-22,QQQ,442.66
2024-03-25,QQQ,441.05
2024-03-26,QQQ,439.62
2024-03-27,QQQ,441.12
2024-03-28,QQQ,440.31
2024-04-01,QQQ,441.24
2024-04-02,QQQ,437.43
2024-04-03,QQQ,438.41
2024-04-04,QQQ,431.71
2024-04-05,QQQ,436.8
2024-04-08,QQQ,436.93
2024-04-09,QQQ,438.54
2024-04-10,QQQ,434.71
2024-04-11,QQQ,441.66
2024-04-12,QQQ,434.61
2024-04-15,QQQ,427.47
2024-04-16,QQQ,427.5
2024-04-17,QQQ,422.29
2024-04-18,QQQ,419.88
2024-04-19,QQQ,411.19
2024-04-22,QQQ,415.33
2024-04-23,QQQ,421.52
2024-04-24,QQQ,422.95
2024-04-25,QQQ,420.91
2024-04-26,QQQ,427.41
2024-04-29,QQQ,429.14
2024-04-30,QQQ,421.05
2024-05-01,QQQ,418.0
2024-05-02,QQQ,423.34
2024-05-03,QQQ,431.85
2024-05-06,QQQ,436.58
2024-05-07,QQQ,436.65
2024-05-08,QQQ,436.39
2024-05-09,QQQ,437.34
2024-05-10,QQQ,438.37
2024-05-13,QQQ,439.38
2024-05-14,QQQ,442.21
2024-05-15,QQQ,449.12
2024-05-16,QQQ,448.21
2024-05-17,QQQ,447.99
2024-05-20,QQQ,451.12
2024-05-21,QQQ,452.0
2024-05-22,QQQ,451.91
2024-05-23,QQQ,449.88
2024-05-24,QQQ,454.13
2024-05-28,QQQ,455.85
2024-05-29,QQQ,452.63
2024-05-30,QQQ,447.78
2024-05-31,QQQ,446.95
2024-06-03,QQQ,449.35
2024-06-04,QQQ,450.58
2024-06-05,QQQ,459.66
2024-06-06,QQQ,459.51
2024-06-07,QQQ,459.1
2024-06-10,QQQ,460.95
2024-06-11,QQQ,464.12
2024-06-12,QQQ,470.2
2024-06-13,QQQ,472.74
2024-06-14,QQQ,475.19
2024-06-17,QQQ,481.01
2024-06-18,QQQ,481.16
2024-06-20,QQQ,477.45
2024-06-21,QQQ,476.18
2024-06-24,QQQ,470.75
2024-06-25,QQQ,476.14
2024-06-26,QQQ,477.12
2024-06-27,QQQ,478.35
2024-06-28,QQQ,475.87
2024-07-01,QQQ,478.66
2024-07-02,QQQ,483.69
2024-07-03,QQQ,487.72
2024-07-05,QQQ,492.8
2024-07-08,QQQ,493.98
2024-07-09,QQQ,494.4
2024-07-10,QQQ,499.56
2024-07-11,QQQ,488.6
2024-07-12,QQQ,491.47
2024-07-15,QQQ,492.79
2024-07-16,QQQ,492.98
2024-07-17,QQQ,478.51
2024-07-18,QQQ,476.25
2024-07-19,QQQ,472.03
2024-07-22,QQQ,479.06
2024-07-23,QQQ,477.37
2024-07-24,QQQ,460.25
2024-07-25,QQQ,455.17
2024-07-26,QQQ,459.84
2024-07-29,QQQ,460.76
2024-07-30,QQQ,454.44
2024-07-31,QQQ,467.88
2024-08-01,QQQ,456.55
2024-08-02,QQQ,445.71
2024-08-05,QQQ,432.43
2024-08-06,QQQ,436.56
2024-08-07,QQQ,431.83
2024-08-08,QQQ,445.04
2024-08-09,QQQ,447.36
2024-08-12,QQQ,448.33
2024-08-13,QQQ,459.45
2024-08-14,QQQ,459.6
2024-08-15,QQQ,471.21
2024-08-16,QQQ,471.82
2024-08-19,QQQ,478.01
2024-08-20,QQQ,477.01
2024-08-21,QQQ,479.24
2024-08-22,QQQ,471.64
2024-08-23,QQQ,476.75
2024-08-26,QQQ,472.12
2024-08-27,QQQ,473.54
2024-08-28,QQQ,468.16
2024-08-29,QQQ,467.48
2024-08-30,QQQ,473.05
2024-09-03,QQQ,458.69
2024-09-04,QQQ,457.49
2024-09-05,QQQ,457.92
2024-09-06,QQQ,445.66
2024-09-09,QQQ,451.39
2024-09-10,QQQ,455.56
2024-09-11,QQQ,465.45
2024-09-12,QQQ,470.02
2024-09-13,QQQ,472.12
2024-09-16,QQQ,470.04
2024-09-17,QQQ,470.29
2024-09-18,QQQ,468.25
2024-09-19,QQQ,480.09
2024-09-20,QQQ,479.18
2024-09-23,QQQ,480.45
2024-09-24,QQQ,482.76
2024-09-25,QQQ,483.21
2024-09-26,QQQ,486.84
2024-09-27,QQQ,484.14
2024-09-30,QQQ,485.45
2024-10-01,QQQ,478.69
2024-10-02,QQQ,479.36
2024-10-03,QQQ,479.0
2024-10-04,QQQ,484.7
2024-10-07,QQQ,479.51
2024-10-08,QQQ,486.67
2024-10-09,QQQ,490.5
2024-10-10,QQQ,489.95
2024-10-11,QQQ,490.71
2024-10-14,QQQ,494.83
2024-10-15,QQQ,488.22
2024-10-16,QQQ,488.27
2024-10-17,QQQ,488.61
2024-10-18,QQQ,491.82
2024-10-21,QQQ,492.76
2024-10-22,QQQ,493.3
2024-10-23,QQQ,485.74
2024-10-24,QQQ,489.68
2024-10-25,QQQ,492.66
2024-10-28,QQQ,492.74
2024-10-29,QQQ,497.48
2024-10-30,QQQ,493.72
2024-10-31,QQQ,481.25
2024-11-01,QQQ,484.81
2024-11-04,QQQ,483.4
2024-11-05,QQQ,489.57
2024-11-06,QQQ,502.87
2024-11-07,QQQ,510.78
2024-11-08,QQQ,511.38
2024-11-11,QQQ,511.08
2024-11-12,QQQ,510.16
2024-11-13,QQQ,509.5
2024-11-14,QQQ,505.96
2024-11-15,QQQ,493.9
2024-11-18,QQQ,497.34
2024-11-19,QQQ,500.76
2024-11-20,QQQ,500.47
2024-11-21,QQQ,502.27
2024-11-22,QQQ,503.07
2024-11-25,QQQ,503.87
2024-11-26,QQQ,506.58
2024-11-27,QQQ,502.59
2024-11-29,QQQ,507.0
2024-12-02,QQQ,512.52
2024-12-03,QQQ,514.1
2024-12-04,QQQ,520.45
2024-12-05,QQQ,519.01
2024-12-06,QQQ,523.65
2024-12-09,QQQ,519.58
2024-12-10,QQQ,517.81
2024-12-11,QQQ,527.08
2024-12-12,QQQ,523.67
2024-12-13,QQQ,527.68
2024-12-16,QQQ,535.28
2024-12-17,QQQ,532.92
2024-12-18,QQQ,513.7
2024-12-19,QQQ,511.41
2024-12-20,QQQ,515.88
2024-12-23,QQQ,520.9
2024-12-24,QQQ,527.97
2024-12-26,QQQ,527.61
2024-12-27,QQQ,520.59
2024-12-30,QQQ,513.67
2024-01-02,KO,56.78
2024-01-03,KO,56.91
2024-01-04,KO,56.72
2024-01-05,KO,56.64
2024-01-08,KO,57.05
2024-01-09,KO,56.95
2024-01-10,KO,57.14
2024-01-11,KO,56.77
2024-01-12,KO,57.32
2024-01-16,KO,56.94
2024-01-17,KO,56.94
2024-01-18,KO,57.1
2024-01-19,KO,56.79
2024-01-22,KO,56.54
2024-01-23,KO,56.81
2024-01-24,KO,55.92
2024-01-25,KO,56.15
2024-01-26,KO,56.35
2024-01-29,KO,56.69
2024-01-30,KO,56.86
2024-01-31,KO,56.47
2024-02-01,KO,57.88
2024-02-02,KO,57.46
2024-02-05,KO,56.99
2024-02-06,KO,56.89
2024-02-07,KO,56.94
2024-02-08,KO,56.79
2024-02-09,KO,56.53
2024-02-12,KO,56.67
2024-02-13,KO,56.33
2024-02-14,KO,56.28
2024-02-15,KO,56.38
2024-02-16,KO,56.37
2024-02-20,KO,57.61
2024-02-21,KO,58.13
2024-02-22,KO,58.04
2024-02-23,KO,58.09
2024-02-26,KO,57.62
2024-02-27,KO,57.27
2024-02-28,KO,57.33
2024-02-29,KO,56.97
2024-03-01,KO,56.5
2024-03-04,KO,56.77
2024-03-05,KO,56.49
2024-03-06,KO,56.52
2024-03-07,KO,56.42
2024-03-08,KO,56.49
2024-03-11,KO,57.18
2024-03-12,KO,57.43
2024-03-13,KO,58.01
2024-03-14,KO,57.88
2024-03-15,KO,57.29
2024-03-18,KO,57.53
2024-03-19,KO,57.63
2024-03-20,KO,58.12
2024-03-21,KO,57.86
2024-03-22,KO,57.87
2024-03-25,KO,57.79
2024-03-26,KO,57.92
2024-03-27,KO,58.39
2024-03-28,KO,58.54
2024-04-01,KO,58.06
2024-04-02,KO,57.55
2024-04-03,KO,57.24
2024-04-04,KO,56.74
2024-04-05,KO,56.94
2024-04-08,KO,56.71
2024-04-09,KO,57.14
2024-04-10,KO,56.37
2024-04-11,KO,56.5
2024-04-12,KO,55.76
2024-04-15,KO,55.63
2024-04-16,KO,55.55
2024-04-17,KO,55.98
2024-04-18,KO,56.36
2024-04-19,KO,57.57
2024-04-22,KO,57.93
2024-04-23,KO,58.02
2024-04-24,KO,58.89
2024-04-25,KO,59.07
2024-04-26,KO,59.07
2024-04-29,KO,59.36
2024-04-30,KO,59.1
2024-05-01,KO,59.25
2024-05-02,KO,59.31
2024-05-03,KO,59.48
2024-05-06,KO,59.65
2024-05-07,KO,59.91
2024-05-08,KO,60.13
2024-05-09,KO,60.16
2024-05-10,KO,60.53
2024-05-13,KO,60.83
2024-05-14,KO,60.37
2024-05-15,KO,60.4
2024-05-16,KO,60.58
2024-05-17,KO,60.31
2024-05-20,KO,59.86
2024-05-21,KO,60.19
2024-05-22,KO,60.28
2024-05-23,KO,59.41
2024-05-24,KO,59.32
2024-05-28,KO,59.15
2024-05-29,KO,59.03
2024-05-30,KO,59.29
2024-05-31,KO,60.21
2024-06-03,KO,60.21
2024-06-04,KO,61.18
2024-06-05,KO,61.16
2024-06-06,KO,61.38
2024-06-07,KO,61.15
2024-06-10,KO,60.84
2024-06-11,KO,60.8
2024-06-12,KO,60.16
2024-06-13,KO,60.27
2024-06-14,KO,60.31
2024-06-17,KO,60.38
2024-06-18,KO,60.39
2024-06-20,KO,59.95
2024-06-21,KO,60.52
2024-06-24,KO,61.68
2024-06-25,KO,61.55
2024-06-26,KO,61.76
2024-06-27,KO,61.62
2024-06-28,KO,61.37
2024-07-01,KO,61.01
2024-07-02,KO,60.89
2024-07-03,KO,61.06
2024-07-05,KO,61.48
2024-07-08,KO,60.71
2024-07-09,KO,60.45
2024-07-10,KO,60.58
2024-07-11,KO,60.84
2024-07-12,KO,61.42
2024-07-15,KO,61.14
2024-07-16,KO,61.97
2024-07-17,KO,62.87
2024-07-18,KO,62.86
2024-07-19,KO,62.95
2024-07-22,KO,62.45
2024-07-23,KO,62.63
2024-07-24,KO,63.45
2024-07-25,KO,63.7
2024-07-26,KO,64.65
2024-07-29,KO,64.44
2024-07-30,KO,65.26
2024-07-31,KO,64.35
2024-08-01,KO,65.53
2024-08-02,KO,66.85
2024-08-05,KO,65.66
2024-08-06,KO,65.61
2024-08-07,KO,66.01
2024-08-08,KO,66.27
2024-08-09,KO,66.22
2024-08-12,KO,65.73
2024-08-13,KO,66.01
2024-08-14,KO,66.12
2024-08-15,KO,66.19
2024-08-16,KO,66.7
2024-08-19,KO,66.51
2024-08-20,KO,66.9
2024-08-21,KO,67.08
2024-08-22,KO,66.85
2024-08-23,KO,67.29
